course_id,student_id,exam_passed,exam_attempt,last_exam_attempt,course_title
34,278684,0,1,2022-08-17,"Web Scraping and API Fundamentals in Python"
23,282111,0,1,2022-08-17,"Introduction to Excel"
37,286291,1,2,2022-08-18,"Machine Learning in Python"
53,278684,0,1,2022-08-17,"A/B Testing in Python"
35,277418,1,1,2022-08-17,"Introduction to Python"
53,286151,1,1,2022-08-17,"A/B Testing in Python"
13,286174,1,2,2022-08-17,"Data Analysis with Excel Pivot Tables"
42,286075,1,2,2022-08-17,"Data Strategy"
35,275907,0,1,2022-08-17,"Introduction to Python"
28,286151,1,1,2022-08-17,"Power BI"
28,285730,1,1,2022-08-17,"Power BI"
51,285427,0,1,2022-08-17,"Machine Learning in Excel"
37,286653,0,1,2022-08-17,"Machine Learning in Python"
30,285413,1,1,2022-08-17,"Git and GitHub"
30,286653,0,1,2022-08-17,"Git and GitHub"
34,286151,1,1,2022-08-17,"Web Scraping and API Fundamentals in Python"
12,284923,1,2,2022-08-17,"Introduction to Business Analytics"
14,285529,1,1,2022-08-17,SQL
49,284923,1,2,2022-08-17,"Linear Algebra and Feature Selection"
51,285431,0,1,2022-08-17,"Machine Learning in Excel"
21,284022,1,2,2022-08-17,Statistics
34,284923,1,2,2022-08-17,"Web Scraping and API Fundamentals in Python"
23,284022,1,2,2022-08-17,"Introduction to Excel"
11,285053,1,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
50,286653,0,1,2022-08-17,"Machine Learning with Naive Bayes"
7,284022,1,2,2022-08-17,"Introduction to Data and Data Science"
55,286653,1,1,2022-08-17,"Machine Learning with K-Nearest Neighbors"
53,284923,1,2,2022-08-17,"A/B Testing in Python"
49,285427,0,1,2022-08-17,"Linear Algebra and Feature Selection"
52,286653,0,1,2022-08-17,"Machine Learning with Support Vector Machines"
46,259761,1,2,2022-08-17,"Data Literacy"
35,286876,1,1,2022-08-17,"Introduction to Python"
5,285922,1,2,2022-08-17,"Data Preprocessing with NumPy"
50,285413,1,1,2022-08-17,"Machine Learning with Naive Bayes"
24,266864,1,1,2022-08-17,Probability
52,284923,1,2,2022-08-17,"Machine Learning with Support Vector Machines"
21,277378,1,2,2022-08-17,Statistics
54,284923,1,2,2022-08-17,"Machine Learning with Decision Trees and Random Forests"
55,263690,1,2,2022-08-17,"Machine Learning with K-Nearest Neighbors"
16,286291,1,2,2022-08-18,"Python Programmer Bootcamp"
3,285922,1,2,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
14,286885,1,2,2022-08-17,SQL
2,286876,1,2,2022-08-17,"Introduction to Tableau"
14,278684,0,1,2022-08-17,SQL
23,282813,1,2,2022-08-17,"Introduction to Excel"
2,286477,1,1,2022-08-17,"Introduction to Tableau"
5,286477,1,2,2022-08-17,"Data Preprocessing with NumPy"
11,286477,1,2,2022-08-17,"Data Cleaning and Preprocessing with pandas"
50,284923,1,1,2022-08-17,"Machine Learning with Naive Bayes"
55,284923,1,2,2022-08-17,"Machine Learning with K-Nearest Neighbors"
5,286876,1,1,2022-08-17,"Data Preprocessing with NumPy"
56,286761,0,1,2022-08-17,"Machine Learning with Ridge and Lasso Regression"
21,286876,0,1,2022-08-17,Statistics
21,284923,1,2,2022-08-17,Statistics
14,286151,1,1,2022-08-17,SQL
37,286477,1,2,2022-08-17,"Machine Learning in Python"
24,286876,0,1,2022-08-17,Probability
21,286477,1,1,2022-08-17,Statistics
13,279874,1,1,2022-08-17,"Data Analysis with Excel Pivot Tables"
16,286876,0,1,2022-08-17,"Python Programmer Bootcamp"
33,286440,1,2,2022-08-17,"Customer Analytics in Python"
23,286048,0,1,2022-08-17,"Introduction to Excel"
35,286048,0,1,2022-08-17,"Introduction to Python"
22,286876,0,1,2022-08-17,Mathematics
5,286048,0,1,2022-08-17,"Data Preprocessing with NumPy"
22,284923,1,2,2022-08-17,Mathematics
32,286876,0,1,2022-08-17,"Deep Learning with TensorFlow 2"
43,286902,0,1,2022-08-17,"Fashion Analytics with Tableau"
56,284923,1,2,2022-08-17,"Machine Learning with Ridge and Lasso Regression"
24,284923,1,2,2022-08-17,Probability
2,286699,0,1,2022-08-17,"Introduction to Tableau"
2,286608,1,2,2022-08-17,"Introduction to Tableau"
24,286477,1,1,2022-08-17,Probability
16,286646,0,1,2022-08-17,"Python Programmer Bootcamp"
53,286135,1,2,2022-08-17,"A/B Testing in Python"
13,285446,1,2,2022-08-17,"Data Analysis with Excel Pivot Tables"
16,286477,1,1,2022-08-17,"Python Programmer Bootcamp"
54,285427,0,1,2022-08-17,"Machine Learning with Decision Trees and Random Forests"
22,286477,1,1,2022-08-17,Mathematics
28,286699,0,1,2022-08-17,"Power BI"
3,284790,1,2,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
50,285657,1,2,2022-08-17,"Machine Learning with Naive Bayes"
32,285922,1,1,2022-08-17,"Deep Learning with TensorFlow 2"
32,286477,1,1,2022-08-17,"Deep Learning with TensorFlow 2"
3,284923,1,2,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
33,286633,0,1,2022-08-17,"Customer Analytics in Python"
37,286876,1,1,2022-08-17,"Machine Learning in Python"
16,286885,1,2,2022-08-17,"Python Programmer Bootcamp"
39,286699,0,1,2022-08-17,"Advanced Microsoft Excel"
20,286566,1,2,2022-08-17,"Introduction to Jupyter"
23,286468,1,1,2022-08-17,"Introduction to Excel"
3,286699,0,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
35,284923,1,1,2022-08-17,"Introduction to Python"
50,280613,1,2,2022-08-17,"Machine Learning with Naive Bayes"
13,286477,1,3,2022-08-17,"Data Analysis with Excel Pivot Tables"
2,286396,1,1,2022-08-17,"Introduction to Tableau"
55,285427,0,1,2022-08-17,"Machine Learning with K-Nearest Neighbors"
35,286468,1,1,2022-08-17,"Introduction to Python"
28,286396,1,1,2022-08-17,"Power BI"
43,286908,1,1,2022-08-17,"Fashion Analytics with Tableau"
39,286396,0,1,2022-08-17,"Advanced Microsoft Excel"
7,286477,1,2,2022-08-17,"Introduction to Data and Data Science"
3,286396,1,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
7,275093,1,1,2022-08-17,"Introduction to Data and Data Science"
14,285625,1,2,2022-08-17,SQL
50,285427,0,1,2022-08-17,"Machine Learning with Naive Bayes"
5,286468,1,1,2022-08-17,"Data Preprocessing with NumPy"
21,275093,1,1,2022-08-17,Statistics
35,286885,1,1,2022-08-17,"Introduction to Python"
20,286308,1,1,2022-08-17,"Introduction to Jupyter"
29,286649,0,1,2022-08-17,"Product Management for AI & Data Science"
24,275093,1,1,2022-08-17,Probability
16,275093,1,1,2022-08-17,"Python Programmer Bootcamp"
23,286022,1,1,2022-08-17,"Introduction to Excel"
22,275093,1,1,2022-08-17,Mathematics
35,286022,1,1,2022-08-17,"Introduction to Python"
14,275093,1,1,2022-08-17,SQL
7,285054,0,1,2022-08-17,"Introduction to Data and Data Science"
11,286355,0,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
23,284858,1,2,2022-08-17,"Introduction to Excel"
22,286566,1,2,2022-08-17,Mathematics
37,275093,1,1,2022-08-17,"Machine Learning in Python"
2,286355,0,1,2022-08-17,"Introduction to Tableau"
7,284001,1,1,2022-08-17,"Introduction to Data and Data Science"
46,286072,1,1,2022-08-17,"Data Literacy"
15,286355,0,1,2022-08-17,"Credit Risk Modeling in Python"
32,275093,1,1,2022-08-17,"Deep Learning with TensorFlow 2"
34,286588,1,1,2022-08-17,"Web Scraping and API Fundamentals in Python"
36,285413,1,1,2022-08-17,"Python for Finance"
5,286022,1,1,2022-08-17,"Data Preprocessing with NumPy"
23,284001,0,1,2022-08-17,"Introduction to Excel"
42,286072,1,1,2022-08-17,"Data Strategy"
45,280152,0,1,2022-08-17,"SQL for Data Science Interviews"
11,284001,1,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
25,275093,1,1,2022-08-17,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
45,286050,0,1,2022-08-17,"SQL for Data Science Interviews"
45,285784,1,1,2022-08-17,"SQL for Data Science Interviews"
23,286072,1,1,2022-08-17,"Introduction to Excel"
29,275093,1,1,2022-08-17,"Product Management for AI & Data Science"
54,286653,0,1,2022-08-17,"Machine Learning with Decision Trees and Random Forests"
55,285657,1,2,2022-08-17,"Machine Learning with K-Nearest Neighbors"
14,286829,0,1,2022-08-17,SQL
56,286653,0,1,2022-08-17,"Machine Learning with Ridge and Lasso Regression"
13,286072,1,1,2022-08-17,"Data Analysis with Excel Pivot Tables"
28,285532,1,1,2022-08-17,"Power BI"
5,284001,1,1,2022-08-17,"Data Preprocessing with NumPy"
54,285657,1,2,2022-08-17,"Machine Learning with Decision Trees and Random Forests"
3,286829,0,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
39,286072,1,1,2022-08-17,"Advanced Microsoft Excel"
49,286653,0,1,2022-08-17,"Linear Algebra and Feature Selection"
7,285489,0,1,2022-08-17,"Introduction to Data and Data Science"
3,286072,1,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
4,286829,0,1,2022-08-17,"Introduction to R Programming"
39,285532,1,2,2022-08-17,"Advanced Microsoft Excel"
5,286829,0,1,2022-08-17,"Data Preprocessing with NumPy"
3,279726,0,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
26,284001,1,2,2022-08-17,"SQL + Tableau"
28,285657,1,2,2022-08-17,"Power BI"
5,284790,1,2,2022-08-17,"Data Preprocessing with NumPy"
7,286829,0,1,2022-08-17,"Introduction to Data and Data Science"
32,286653,0,1,2022-08-17,"Deep Learning with TensorFlow 2"
15,286829,0,1,2022-08-17,"Credit Risk Modeling in Python"
11,286829,0,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
41,286653,0,1,2022-08-17,"Convolutional Neural Networks with TensorFlow in Python"
14,286062,0,1,2022-08-17,SQL
42,286111,1,4,2022-08-17,"Data Strategy"
19,286829,0,1,2022-08-17,"SQL + Tableau + Python"
19,286653,0,1,2022-08-17,"SQL + Tableau + Python"
23,285079,0,1,2022-08-17,"Introduction to Excel"
27,286829,0,1,2022-08-17,"Time Series Analysis with Python"
35,285922,1,1,2022-08-17,"Introduction to Python"
35,285963,1,1,2022-08-17,"Introduction to Python"
7,285899,1,2,2022-08-17,"Introduction to Data and Data Science"
19,285413,1,1,2022-08-17,"SQL + Tableau + Python"
54,285642,0,1,2022-08-17,"Machine Learning with Decision Trees and Random Forests"
34,285968,1,2,2022-08-18,"Web Scraping and API Fundamentals in Python"
23,276824,1,1,2022-08-17,"Introduction to Excel"
13,286090,1,2,2022-08-17,"Data Analysis with Excel Pivot Tables"
23,285532,1,2,2022-08-17,"Introduction to Excel"
2,284001,1,2,2022-08-17,"Introduction to Tableau"
39,285652,1,2,2022-08-17,"Advanced Microsoft Excel"
48,282517,1,1,2022-08-17,"AI Applications for Business Success"
39,286608,1,2,2022-08-17,"Advanced Microsoft Excel"
37,286642,1,1,2022-08-17,"Machine Learning in Python"
14,284923,1,2,2022-08-17,SQL
55,285413,1,1,2022-08-17,"Machine Learning with K-Nearest Neighbors"
35,282517,1,1,2022-08-17,"Introduction to Python"
14,285963,1,2,2022-08-17,SQL
7,279562,1,1,2022-08-17,"Introduction to Data and Data Science"
14,285657,1,2,2022-08-17,SQL
21,286271,1,2,2022-08-17,Statistics
52,285413,1,1,2022-08-17,"Machine Learning with Support Vector Machines"
30,286396,0,1,2022-08-17,"Git and GitHub"
30,286699,1,1,2022-08-17,"Git and GitHub"
30,286642,1,1,2022-08-17,"Git and GitHub"
54,285413,1,1,2022-08-17,"Machine Learning with Decision Trees and Random Forests"
23,286934,1,1,2022-08-17,"Introduction to Excel"
14,276824,1,1,2022-08-17,SQL
50,286642,1,1,2022-08-17,"Machine Learning with Naive Bayes"
21,264347,1,2,2022-08-17,Statistics
23,283755,1,2,2022-08-17,"Introduction to Excel"
28,286608,1,1,2022-08-17,"Power BI"
11,284790,1,2,2022-08-17,"Data Cleaning and Preprocessing with pandas"
56,285413,1,1,2022-08-17,"Machine Learning with Ridge and Lasso Regression"
14,284907,1,2,2022-08-17,SQL
55,286642,1,1,2022-08-17,"Machine Learning with K-Nearest Neighbors"
7,284923,1,3,2022-08-17,"Introduction to Data and Data Science"
30,286798,1,1,2022-08-17,"Git and GitHub"
49,285413,1,1,2022-08-17,"Linear Algebra and Feature Selection"
14,286947,0,1,2022-08-17,SQL
7,286877,1,2,2022-08-17,"Introduction to Data and Data Science"
14,286934,1,1,2022-08-17,SQL
52,286642,1,1,2022-08-17,"Machine Learning with Support Vector Machines"
34,285806,1,2,2022-08-17,"Web Scraping and API Fundamentals in Python"
35,286947,0,1,2022-08-17,"Introduction to Python"
35,286934,1,1,2022-08-17,"Introduction to Python"
35,276824,1,1,2022-08-17,"Introduction to Python"
5,286947,0,1,2022-08-17,"Data Preprocessing with NumPy"
5,286934,1,1,2022-08-17,"Data Preprocessing with NumPy"
5,276824,1,1,2022-08-17,"Data Preprocessing with NumPy"
51,286653,0,1,2022-08-17,"Machine Learning in Excel"
21,286934,1,1,2022-08-17,Statistics
21,276824,1,1,2022-08-17,Statistics
21,286947,0,1,2022-08-17,Statistics
51,286798,0,1,2022-08-17,"Machine Learning in Excel"
21,286608,1,2,2022-08-17,Statistics
53,286642,1,1,2022-08-17,"A/B Testing in Python"
53,285718,1,1,2022-08-17,"A/B Testing in Python"
32,284923,1,2,2022-08-17,"Deep Learning with TensorFlow 2"
22,285458,0,1,2022-08-17,Mathematics
11,286934,1,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
11,276824,1,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
24,264347,1,2,2022-08-17,Probability
11,286947,0,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
37,284923,1,2,2022-08-17,"Machine Learning in Python"
3,276824,1,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
3,286934,1,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
3,286947,0,1,2022-08-17,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
32,285413,1,1,2022-08-17,"Deep Learning with TensorFlow 2"
13,286945,1,1,2022-08-17,"Data Analysis with Excel Pivot Tables"
23,286566,1,2,2022-08-17,"Introduction to Excel"
2,286934,1,1,2022-08-17,"Introduction to Tableau"
2,276824,1,1,2022-08-17,"Introduction to Tableau"
43,286642,1,1,2022-08-17,"Fashion Analytics with Tableau"
2,286947,0,1,2022-08-17,"Introduction to Tableau"
2,284790,1,2,2022-08-17,"Introduction to Tableau"
12,276824,1,1,2022-08-17,"Introduction to Business Analytics"
12,286934,1,1,2022-08-17,"Introduction to Business Analytics"
12,286947,0,1,2022-08-17,"Introduction to Business Analytics"
39,286798,0,1,2022-08-17,"Advanced Microsoft Excel"
36,286642,1,1,2022-08-17,"Python for Finance"
23,286947,1,1,2022-08-17,"Introduction to Excel"
16,285885,0,1,2022-08-17,"Python Programmer Bootcamp"
35,286798,0,1,2022-08-17,"Introduction to Python"
3,285583,1,2,2022-08-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
30,284923,1,2,2022-08-18,"Git and GitHub"
15,276824,1,1,2022-08-17,"Credit Risk Modeling in Python"
21,286396,1,2,2022-08-17,Statistics
15,286947,0,1,2022-08-17,"Credit Risk Modeling in Python"
16,284923,1,2,2022-08-17,"Python Programmer Bootcamp"
26,286608,1,1,2022-08-17,"SQL + Tableau"
15,286934,1,1,2022-08-17,"Credit Risk Modeling in Python"
41,285413,1,1,2022-08-17,"Convolutional Neural Networks with TensorFlow in Python"
22,264347,1,2,2022-08-17,Mathematics
24,286608,1,1,2022-08-17,Probability
24,277378,1,2,2022-08-17,Probability
36,286947,0,1,2022-08-17,"Python for Finance"
36,276824,1,1,2022-08-17,"Python for Finance"
36,286934,1,1,2022-08-17,"Python for Finance"
19,285806,1,2,2022-08-17,"SQL + Tableau + Python"
20,286608,1,1,2022-08-17,"Introduction to Jupyter"
21,286148,1,2,2022-08-17,Statistics
11,286239,1,1,2022-08-17,"Data Cleaning and Preprocessing with pandas"
51,286642,1,1,2022-08-17,"Machine Learning in Excel"
23,275741,1,2,2022-08-17,"Introduction to Excel"
7,286730,0,1,2022-08-17,"Introduction to Data and Data Science"
21,286146,1,2,2022-08-18,Statistics
53,285413,1,1,2022-08-17,"A/B Testing in Python"
13,284790,1,2,2022-08-17,"Data Analysis with Excel Pivot Tables"
39,282813,0,1,2022-08-17,"Advanced Microsoft Excel"
41,286642,1,1,2022-08-17,"Convolutional Neural Networks with TensorFlow in Python"
12,278684,0,1,2022-08-17,"Introduction to Business Analytics"
23,277026,0,1,2022-08-17,"Introduction to Excel"
43,285413,1,1,2022-08-17,"Fashion Analytics with Tableau"
23,286178,1,2,2022-08-18,"Introduction to Excel"
39,280216,1,1,2022-08-17,"Advanced Microsoft Excel"
39,278684,0,1,2022-08-17,"Advanced Microsoft Excel"
39,286588,1,2,2022-08-17,"Advanced Microsoft Excel"
21,285816,1,2,2022-08-17,Statistics
35,284790,1,2,2022-08-17,"Introduction to Python"
11,276107,1,2,2022-08-17,"Data Cleaning and Preprocessing with pandas"
37,285413,1,1,2022-08-17,"Machine Learning in Python"
28,286146,1,1,2022-08-17,"Power BI"
21,285963,1,2,2022-08-18,Statistics
35,286687,1,1,2022-08-17,"Introduction to Python"
13,286633,0,1,2022-08-17,"Data Analysis with Excel Pivot Tables"
13,286440,1,1,2022-08-17,"Data Analysis with Excel Pivot Tables"
39,273602,1,1,2022-08-17,"Advanced Microsoft Excel"
14,284790,1,2,2022-08-18,SQL
23,285963,1,2,2022-08-18,"Introduction to Excel"
51,285413,1,1,2022-08-17,"Machine Learning in Excel"
5,276107,1,2,2022-08-17,"Data Preprocessing with NumPy"
14,282517,1,1,2022-08-17,SQL
15,278684,0,1,2022-08-17,"Credit Risk Modeling in Python"
7,286585,0,1,2022-08-17,"Introduction to Data and Data Science"
22,286907,1,1,2022-08-17,Mathematics
23,286971,0,1,2022-08-17,"Introduction to Excel"
26,282517,1,1,2022-08-17,"SQL + Tableau"
15,286151,1,1,2022-08-17,"Credit Risk Modeling in Python"
13,284858,1,2,2022-08-18,"Data Analysis with Excel Pivot Tables"
13,264306,1,1,2022-08-18,"Data Analysis with Excel Pivot Tables"
39,286151,1,1,2022-08-17,"Advanced Microsoft Excel"
12,286151,1,1,2022-08-17,"Introduction to Business Analytics"
39,280121,1,1,2022-08-18,"Advanced Microsoft Excel"
7,284916,1,1,2022-08-18,"Introduction to Data and Data Science"
7,264347,1,2,2022-08-18,"Introduction to Data and Data Science"
14,286271,1,2,2022-08-18,SQL
39,285942,1,1,2022-08-18,"Advanced Microsoft Excel"
7,262548,1,1,2022-08-18,"Introduction to Data and Data Science"
13,286588,1,2,2022-08-18,"Data Analysis with Excel Pivot Tables"
2,286739,0,1,2022-08-18,"Introduction to Tableau"
14,281379,1,1,2022-08-18,SQL
12,285738,1,1,2022-08-18,"Introduction to Business Analytics"
23,283658,1,1,2022-08-18,"Introduction to Excel"
35,286440,0,1,2022-08-18,"Introduction to Python"
7,286987,1,1,2022-08-18,"Introduction to Data and Data Science"
21,286987,1,1,2022-08-18,Statistics
24,286987,1,1,2022-08-18,Probability
16,286987,1,1,2022-08-18,"Python Programmer Bootcamp"
22,286987,1,1,2022-08-18,Mathematics
27,283166,1,2,2022-08-18,"Time Series Analysis with Python"
35,286271,1,1,2022-08-18,"Introduction to Python"
14,286987,1,1,2022-08-18,SQL
37,286987,1,1,2022-08-18,"Machine Learning in Python"
32,286987,1,1,2022-08-18,"Deep Learning with TensorFlow 2"
3,286987,1,1,2022-08-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
5,286987,1,1,2022-08-18,"Data Preprocessing with NumPy"
46,266619,1,1,2022-08-18,"Data Literacy"
25,285593,0,1,2022-08-18,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
14,286367,0,1,2022-08-18,SQL
53,286420,1,1,2022-08-18,"A/B Testing in Python"
39,264303,1,1,2022-08-18,"Advanced Microsoft Excel"
25,274098,1,1,2022-08-18,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
3,264303,1,1,2022-08-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
3,286271,1,2,2022-08-18,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
5,275045,1,1,2022-08-18,"Data Preprocessing with NumPy"
35,264303,1,1,2022-08-18,"Introduction to Python"
27,285413,1,1,2022-08-18,"Time Series Analysis with Python"
