source,target,total_engagement_watch_minutes
287015,22,0.77
287017,22,21.2
286291,22,38.57
287074,22,0.1
266864,22,3.48
286824,22,49.23
268681,22,0.1
277197,22,0.55
285397,22,20.05
282687,22,15.9
287180,22,10.88
287547,22,1.55
261714,22,49.28
287618,22,2.07
282542,22,76.11
285352,22,87.92
274624,22,14.13
286515,22,6.62
287924,22,3.42
271154,22,50
280868,22,82.97
288140,22,8.57
287590,22,1.9
268473,22,61.94
288170,22,0.27
283452,22,101.84
288191,22,0.27
282594,22,1.08
287993,22,2.75
288392,22,12.23
275286,22,48.28
271519,22,78.3
288673,22,1
284241,22,52.9
288699,22,16.07
282408,22,47.6
288637,22,6.54
277864,22,88.74
288957,22,1.47
279352,22,3.73
284531,22,62.19
289147,22,8.67
288773,22,53.07
289218,22,6.4
261682,22,100.29
289464,22,3.43
287975,22,14.12
285284,22,6.17
266616,22,71.3
284487,22,59.52
288884,22,85.03
289181,22,3.37
262634,22,40.65
289535,22,3.97
269808,22,1.1
276784,22,6.75
288791,22,0.88
284180,22,31.67
289722,22,3.63
271907,22,0.4
264228,22,50.17
289999,22,6.25
260842,22,2.67
278055,22,40.12
290438,22,0.18
275277,22,79.48
289858,22,1.57
289003,22,0.4
276280,22,0.87
290659,22,0.18
271745,22,0.1
288926,22,0.1
290558,22,4.62
290809,22,3.77
283696,22,0.12
275126,22,1.77
265578,22,48.37
288345,22,55.03
281440,22,8.92
290990,22,9.47
290998,22,0.37
291062,22,0.15
289162,22,0.8
291115,22,0.17
289432,22,5.15
291173,22,13.8
284434,22,0.8
278851,22,48.83
259494,22,0.05
287565,22,0.33
291528,22,9.64
291566,22,14.13
274498,22,85.75
282713,22,4.08
279306,22,0.4
273167,22,0.07
291853,22,9.13
265449,22,64.08
291914,22,0.27
291917,22,0.18
286826,22,48.16
274098,22,0.53
276439,22,89.77
291789,22,13.85
270671,22,87.39
290444,22,94.43
286834,22,44.78
287143,22,54.47
292006,22,1.5
262580,22,53.42
292188,22,12.73
292132,22,0.22
272510,22,8.95
281742,22,39.11
291551,22,11.15
278459,22,93.47
292441,22,1.62
279562,22,83.51
290102,22,0.35
292484,22,6.87
286141,22,0.15
271935,22,0.05
292625,22,90.36
290465,22,45.6
292653,22,0.05
269526,22,0.12
291606,22,0.33
292712,22,11.93
292760,22,14.42
261337,22,51.72
292819,22,72.26
292827,22,0.28
292838,22,9.9
291706,22,37.35
293041,22,10.08
278995,22,9.48
272838,22,2.42
292640,22,50.66
287490,22,127.42
292926,22,0.23
292635,22,0.15
293138,22,14.9
293219,22,13.67
282977,22,95.73
282553,22,10.23
272261,22,55.34
278972,22,209
293023,22,0.48
292596,22,77.08
267106,22,36.42
292406,22,51.66
293324,22,18.85
293560,22,14.02
293840,22,0.13
293849,22,0.92
293282,22,13.3
279229,22,0.08
294282,22,0.55
292757,22,0.22
275590,22,47.6
294410,22,0.75
294438,22,0.22
293639,22,0.25
294589,22,0.72
293936,22,0.05
294711,22,8.54
263911,22,10.65
267765,22,0.44
264679,22,0.33
294848,22,0.12
282954,22,0.05
294918,22,0.23
294931,22,0.2
294950,22,1.37
289270,22,0.08
289551,22,0.39
293962,22,47.32
289244,22,94.75
294006,22,2.42
294590,22,0.47
275100,22,129.15
279513,22,0.22
292939,22,14.79
295177,22,6.9
277398,22,52.4
282575,22,60.5
288813,22,0.28
293345,22,79.64
295459,22,0.17
295528,22,0.15
294193,22,68.67
295536,22,0.17
291061,22,33.42
295256,22,48.53
274269,22,0.18
295736,22,4.45
295829,22,44.5
295949,22,0.18
295995,22,0.07
295586,22,0.83
295114,22,19.87
263293,22,47.37
284482,22,57.71
290365,22,3.95
296113,22,0.82
282529,22,43.95
296165,22,0.27
292815,22,62.16
279735,22,48.05
295307,22,1.58
269512,22,1.2
296173,22,63.23
287436,22,22.7
296280,22,0.1
292720,22,36.9
296355,22,0.12
283887,22,0.1
296546,22,0.13
296520,22,0.05
292499,22,9.65
296071,22,0.52
293274,22,9.17
296775,22,35.28
296900,22,0.22
296781,22,3.42
296964,22,0.85
294948,22,12.58
258798,23,0.28
258815,23,28.98
258816,23,0.23
258831,23,0.08
258888,23,0.67
258863,23,154.5
258925,23,6.73
258962,23,0.12
258965,23,1.45
258973,23,0.8
258967,23,0.22
258999,23,0.48
259035,23,0.15
259040,23,0.13
258997,23,3.96
259012,23,55.68
259058,23,0.48
259087,23,1.33
258913,23,316.51
259104,23,0.72
259108,23,15.2
259126,23,3.47
259144,23,2.8
259156,23,2.42
259158,23,0.52
259164,23,0.67
259088,23,68.22
258818,23,62.46
259209,23,122.8
259118,23,53.39
259266,23,8.27
259276,23,19.22
259011,23,295.02
259278,23,8.95
259284,23,34.52
259171,23,184.22
259384,23,60.13
258922,23,33.06
259421,23,0.08
259422,23,1.73
259445,23,63.79
259408,23,13.58
259247,23,75.1
259515,23,0.8
259106,23,1163.63
259519,23,37.2
259564,23,8.47
258984,23,129.15
258955,23,283.61
259297,23,2.25
259573,23,12.75
259579,23,0.48
259110,23,51.17
259589,23,0.32
259603,23,13.73
259268,23,168.68
259630,23,0.18
259174,23,801.24
259682,23,4.53
259692,23,31.23
259447,23,7.33
259710,23,0.8
259093,23,96.08
259436,23,3.37
259606,23,1.83
259728,23,24.3
259729,23,5.13
259815,23,87.17
259816,23,0.93
259590,23,24.77
259817,23,9.87
259848,23,0.1
259810,23,9.03
259889,23,0.33
258845,23,81.34
259354,23,2.62
259936,23,0.8
259940,23,88.57
259507,23,0.05
259957,23,97.7
259972,23,18.9
260013,23,0.52
260016,23,0.37
260043,23,30.68
260045,23,0.2
260075,23,29.52
259777,23,204.18
260102,23,0.43
260129,23,0.82
260029,23,185.58
259400,23,23.52
260155,23,0.78
260095,23,38.33
259965,23,119.81
260111,23,41.12
260230,23,29.83
260237,23,28.93
259664,23,5.37
259657,23,292.59
260272,23,28.42
260126,23,201.6
260069,23,1.07
260328,23,0.67
260285,23,0.28
260032,23,21.57
260387,23,31.73
260394,23,0.32
259711,23,0.48
260265,23,158.11
260459,23,2.5
259755,23,3.85
260485,23,10.37
260489,23,67.83
260480,23,0.8
260567,23,96.65
260477,23,295.97
260590,23,26.05
258906,23,48
260619,23,32.68
260646,23,154.36
260657,23,12.12
260684,23,1.75
260181,23,9.08
259767,23,445.96
260211,23,234.92
260709,23,21.65
260788,23,0.25
260789,23,1.53
260519,23,2.72
258924,23,28.47
260807,23,0.8
259996,23,695.5
260569,23,28.32
260812,23,7.28
260761,23,25.51
260835,23,46.88
260846,23,60.6
260851,23,1.12
260853,23,25.96
259232,23,34.72
259953,23,176.61
260866,23,1.23
260813,23,245.11
260741,23,0.2
260951,23,99.15
260335,23,144.15
260829,23,173.73
260998,23,232.41
260844,23,30.02
261076,23,1.3
261089,23,21.48
261097,23,28.28
260920,23,322.37
260988,23,93.18
261125,23,0.18
261145,23,63.97
260980,23,226.53
259574,23,0.2
261204,23,0.33
261121,23,188.81
261233,23,4.35
261240,23,3.65
261242,23,1.8
261251,23,0.33
261264,23,0.35
260910,23,252.25
261170,23,7.25
261052,23,1.88
261346,23,0.35
261359,23,319.69
260226,23,34.18
261219,23,6.87
260291,23,220.93
261431,23,58.05
261456,23,0.9
261481,23,1.82
261308,23,0.8
261487,23,37.37
261293,23,108.68
261490,23,0.85
260173,23,370.14
261502,23,0.82
261263,23,218.08
261521,23,132.16
261530,23,111.89
261540,23,0.43
261493,23,18.28
260062,23,3.9
261154,23,1.43
259756,23,82.33
261072,23,63
261547,23,0.35
261019,23,569.99
260516,23,1.25
261627,23,1.77
260898,23,228.59
258951,23,41.95
261661,23,1.75
261687,23,6.1
261693,23,250.02
261686,23,0.48
260608,23,300.99
261585,23,174.13
259819,23,45.86
261529,23,0.53
261732,23,54.13
261468,23,5.95
261288,23,486.96
261776,23,1.13
259523,23,172.51
261780,23,0.05
261677,23,9.42
261828,23,216.14
261819,23,302.71
261865,23,0.23
261881,23,0.88
261774,23,14.95
261893,23,6.2
259524,23,266.63
261907,23,0.2
261914,23,0.38
261913,23,1.8
261934,23,56.94
261938,23,3.85
261393,23,10.49
261822,23,237.41
262000,23,75.48
262003,23,0.75
260792,23,14.73
261446,23,264.39
262049,23,0.55
261773,23,7.08
261779,23,100.34
261407,23,106.56
262081,23,5.05
260000,23,2.88
259080,23,5.53
261644,23,79.7
262157,23,0.75
262169,23,2.2
262176,23,6.05
262179,23,11.25
261682,23,465.71
262210,23,14.3
261526,23,4.8
260345,23,285.57
262289,23,13.15
262342,23,0.32
262357,23,53.03
261969,23,75.53
261905,23,383.7
262404,23,0.13
262444,23,9.28
261026,23,49.39
262533,23,97.05
262530,23,37.22
262501,23,3.73
259781,23,76.78
261670,23,238.77
262392,23,71.45
259568,23,90.88
262594,23,4.05
262495,23,31.4
262620,23,9.35
262621,23,0.73
262625,23,0.07
262635,23,9.55
260911,23,0.4
262673,23,1.62
262674,23,73
262672,23,7.32
262578,23,76.05
262459,23,136.77
262732,23,4.52
262738,23,272.86
262739,23,60.07
262747,23,61.49
262781,23,0.37
262826,23,40
262885,23,24.43
262892,23,0.88
262603,23,1.12
260664,23,235.18
262939,23,56.45
261785,23,871.88
262989,23,7.43
262998,23,0.08
261654,23,17.48
263093,23,3.98
263092,23,0.13
262967,23,51.19
262821,23,168.32
262784,23,59.71
259262,23,17.34
263152,23,0.05
261829,23,2.85
263164,23,0.13
262450,23,32.72
261658,23,470.49
263218,23,2.4
263227,23,117.14
260508,23,0.4
263254,23,14.15
261802,23,252.08
263320,23,0.22
262726,23,29.25
262704,23,0.05
263340,23,5.67
260356,23,256.79
263386,23,95.55
263421,23,0.37
263423,23,1.88
262711,23,28.73
263216,23,142.83
263448,23,6.58
263456,23,259.84
261391,23,67.52
259684,23,31.1
263479,23,222.5
263488,23,1.83
263483,23,2.1
262551,23,3.95
263480,23,264.85
263509,23,54.55
263076,23,285.5
262880,23,4.28
263087,23,80.59
262447,23,25.22
263557,23,1.3
263562,23,5.4
259860,23,470.78
263599,23,4.4
263600,23,34.23
261685,23,242.84
261778,23,252.44
263364,23,60.75
261073,23,235.87
263112,23,238.87
263610,23,0.92
263704,23,1.73
262817,23,359.19
263640,23,35
260774,23,42.66
263355,23,130.38
261337,23,42.35
263778,23,0.35
263696,23,1.82
263875,23,97.07
263791,23,40.28
262550,23,249.18
262792,23,266.01
263551,23,117.85
263974,23,8.19
263984,23,9.38
262585,23,70.73
264023,23,8.07
263120,23,258.25
263683,23,104.05
261295,23,8.97
264090,23,26
264061,23,1.05
261550,23,1.73
264173,23,8.28
264076,23,283.32
263564,23,29.9
264062,23,1.85
263321,23,65.13
261171,23,240.78
264047,23,0.22
264217,23,25.07
264227,23,20.51
264266,23,1.1
264263,23,94.95
264273,23,35.08
264250,23,0.55
264287,23,7.38
261519,23,219.95
263946,23,2.08
261668,23,201.11
263650,23,227.92
259070,23,7.83
264392,23,14.45
263392,23,57.15
264416,23,8.05
264418,23,30.25
264464,23,0.37
262424,23,18.32
264474,23,0.17
263759,23,244.89
263540,23,100.48
264425,23,253.01
264259,23,417.36
264519,23,30.42
260217,23,4.1
264522,23,0.12
264539,23,13.27
259046,23,141.17
261766,23,90.8
264476,23,121.73
264594,23,112.29
263197,23,265.77
264606,23,3.92
264621,23,18.34
264549,23,13.46
264306,23,94.85
263766,23,11.5
264639,23,0.6
263104,23,144.4
264253,23,230.28
264655,23,121.5
264664,23,12
261995,23,7.28
264699,23,81.5
264727,23,16.2
263783,23,144.87
263388,23,240.51
264776,23,0.23
262988,23,256.86
264821,23,0.13
262643,23,446.99
264850,23,0.93
262929,23,33.47
264605,23,0.73
262414,23,77.14
261979,23,267.82
264923,23,4.75
263293,23,234.33
264972,23,6.55
264979,23,1.42
264986,23,0.05
265004,23,0.07
264867,23,112.34
265082,23,77.54
264572,23,32.75
265003,23,320.59
265117,23,15.13
264746,23,585.3
265144,23,0.33
265139,23,0.82
265153,23,32.33
265205,23,2.72
263920,23,18.76
265225,23,1.33
265133,23,0.75
265169,23,11.38
265328,23,267.18
263942,23,23.6
265366,23,0.1
265373,23,22.75
265369,23,7.33
264361,23,401.33
265163,23,32.93
264694,23,232.65
265471,23,11.58
265474,23,0.07
261041,23,6.8
265259,23,3.43
265545,23,0.15
264400,23,253.15
265404,23,1.23
265589,23,0.08
260954,23,273.83
265623,23,27.83
265636,23,0.05
265637,23,3.83
265176,23,239.22
265339,23,81.26
265695,23,89.28
265697,23,23.8
261777,23,41.38
265712,23,0.43
265578,23,229.14
265717,23,5.03
265714,23,5.96
262569,23,504.54
265837,23,4.05
265838,23,118.65
262457,23,8.35
265867,23,0.45
265875,23,0.8
265871,23,0.08
265907,23,101.45
262599,23,321.82
265686,23,196.56
265877,23,31.8
265969,23,156.78
265980,23,115.84
265996,23,2.4
264826,23,347.13
266013,23,22.03
265110,23,3.53
265928,23,216.69
258832,23,181.25
265940,23,0.21
266034,23,2.47
266050,23,0.63
266055,23,3.87
266064,23,1.07
264348,23,125.32
266104,23,2
266124,23,28.79
266072,23,30.52
266151,23,7.55
265310,23,288.69
266218,23,0.4
263639,23,416.33
266267,23,0.15
265879,23,259.45
266240,23,17.82
266325,23,95.93
265967,23,228.42
266420,23,0.53
266419,23,4.58
265681,23,118.31
265023,23,31.58
264761,23,308.54
266447,23,91.03
266059,23,0.32
260042,23,222.07
266386,23,117.14
266363,23,0.78
266418,23,91.57
265302,23,164.38
266587,23,0.8
266471,23,23.77
266001,23,481.93
266621,23,2.92
266663,23,0.08
266711,23,91.31
266743,23,60.08
266769,23,102.08
265340,23,24.64
266800,23,0.1
266794,23,8.15
266823,23,0.8
266783,23,3.02
266849,23,0.12
266549,23,22.48
263786,23,193.29
261883,23,329.37
266875,23,26.35
266919,23,131.55
266316,23,242.47
266926,23,30.35
266940,23,6.55
266955,23,0.2
266987,23,56.5
262870,23,5.32
266890,23,0.17
266544,23,0.07
261227,23,100.03
267046,23,1.77
266114,23,1.3
266786,23,36.87
267105,23,5.92
266640,23,1.43
259402,23,0.8
267127,23,0.72
267131,23,16.4
267149,23,9.47
265878,23,223.09
267179,23,29.11
267186,23,0.43
261184,23,242.37
266795,23,39.23
267225,23,68.37
267235,23,31.87
267089,23,143.64
267267,23,0.5
261086,23,48.52
266815,23,4.62
266945,23,13.58
267328,23,1.42
267333,23,0.83
267357,23,2.35
266616,23,274.21
267413,23,0.13
266529,23,248.04
267435,23,0.05
267106,23,4.89
267451,23,0.75
267462,23,0.18
265720,23,0.42
266766,23,254.49
267503,23,18.28
267529,23,0.1
266820,23,7.37
267496,23,73.77
267244,23,1.13
267629,23,0.93
267643,23,243.18
266318,23,0.08
267751,23,0.13
267755,23,0.8
267765,23,2.31
266901,23,2.22
267778,23,96.69
267861,23,92.7
267858,23,2.67
267509,23,0.15
267881,23,0.22
265659,23,1.13
267884,23,7.75
267913,23,0.35
267919,23,187.08
268005,23,7.91
268006,23,0.1
268004,23,30.68
266249,23,115.74
267898,23,281.5
267455,23,7.8
267721,23,247.23
267982,23,73.63
264214,23,0.08
259549,23,47.3
267613,23,8.87
265093,23,239.62
268011,23,379.22
268104,23,46.71
265130,23,204.52
268121,23,1.73
265415,23,233.13
268027,23,95.23
267048,23,7.79
260861,23,86.54
268170,23,48.36
267412,23,5.35
267515,23,34.26
268229,23,0.27
267026,23,188.64
267334,23,17.47
264146,23,235.93
261714,23,229.63
268287,23,109.3
259494,23,167.17
267684,23,1.9
268303,23,66.35
267854,23,0.65
268352,23,136.5
266603,23,56.07
268376,23,0.1
268382,23,0.05
268381,23,0.07
268368,23,13.54
266805,23,4.82
268226,23,188.51
266035,23,7.3
268429,23,0.28
267489,23,5.93
265813,23,195.39
268357,23,673.58
268436,23,0.78
268437,23,0.28
265572,23,119.81
261522,23,224.46
268472,23,2.1
268479,23,0.93
268495,23,0.73
268493,23,23.68
259429,23,333.08
268528,23,59.53
268541,23,0.27
267358,23,198.23
268508,23,0.67
268652,23,10.13
268365,23,4.08
268682,23,19.17
268721,23,4.33
267812,23,382.58
268727,23,87.46
268681,23,113.63
268757,23,0.42
268759,23,104.63
268770,23,0.33
268785,23,0.82
268501,23,1.28
268797,23,2.22
268802,23,0.45
268830,23,112.4
268152,23,238.02
268850,23,0.28
268854,23,3.67
268843,23,0.1
268856,23,13.1
268870,23,0.95
268874,23,74.78
262273,23,141.14
267214,23,0.07
267286,23,7.28
268701,23,1.22
265481,23,0.87
260968,23,79.89
260865,23,8.27
263296,23,215.72
268994,23,100.07
263496,23,65.9
258956,23,162.65
269029,23,0.83
269080,23,1.28
269097,23,2.87
267558,23,362.85
269088,23,1.1
269137,23,24.17
269151,23,4.38
263859,23,182.36
269171,23,0.35
268817,23,34.04
269126,23,68.52
269241,23,0.18
269251,23,1.82
269259,23,0.22
269260,23,6.98
268257,23,130.99
268516,23,284.58
269299,23,1.07
268719,23,17.77
269344,23,100.52
269319,23,3.95
269363,23,6.1
268903,23,205.73
268825,23,445.46
269430,23,89.52
269198,23,141.17
269459,23,5.68
261848,23,0.53
269054,23,227.33
269513,23,5.8
269522,23,18.48
269529,23,73.98
268390,23,247.52
269560,23,115.7
268929,23,93.11
268529,23,176.82
269588,23,0.18
269315,23,23.12
266860,23,0.17
269625,23,67.53
269623,23,19.52
269680,23,4.3
269687,23,27.37
269691,23,15
269698,23,46.53
269725,23,4.33
269734,23,1.38
269217,23,9.13
266112,23,234.07
269664,23,4.3
269805,23,0.53
269769,23,146.2
269827,23,33.15
268866,23,156.82
269843,23,1.58
269879,23,2.2
269220,23,131.62
269070,23,236.13
269914,23,7.38
265005,23,261.6
269807,23,4.65
269976,23,1.07
262386,23,215.08
269895,23,22.52
270014,23,210.02
270021,23,0.27
270047,23,69.15
270068,23,94.84
266315,23,57.48
270069,23,10.78
269666,23,3.55
270121,23,0.05
270137,23,0.1
266811,23,176.07
264049,23,26.4
270220,23,69.73
270267,23,40.8
270117,23,0.43
265101,23,318.12
270309,23,0.17
269858,23,0.15
270353,23,0.22
270366,23,0.7
270022,23,191.58
268896,23,76.48
270442,23,51.71
266725,23,145.08
269501,23,93.48
270000,23,84.6
268978,23,493.11
270363,23,30.63
270534,23,0.48
268768,23,88.77
269934,23,226.99
270570,23,2.84
270597,23,7.8
270602,23,0.07
269662,23,41.51
270265,23,88.01
270660,23,3.4
269204,23,444.18
269744,23,0.3
270542,23,62.1
270676,23,0.37
267916,23,230.49
270569,23,26.45
268398,23,1.78
270649,23,0.05
269975,23,177.89
270414,23,87.1
268302,23,0.72
270771,23,13.12
269066,23,373.67
270807,23,66.63
270814,23,1.68
270820,23,0.1
266693,23,218.36
270823,23,21.45
270836,23,8.4
270840,23,0.17
269671,23,327.73
270612,23,11.47
270950,23,20.67
268761,23,0.63
266388,23,31.09
270980,23,0.32
271030,23,6.72
268053,23,72.63
271090,23,29.07
268926,23,291.31
270179,23,186.32
270900,23,18.43
271035,23,280.72
271162,23,0.47
269492,23,194.81
269519,23,400.84
270857,23,3.48
261412,23,271.49
262406,23,12.35
271092,23,18.4
262112,23,177.66
271290,23,0.28
266754,23,289.32
271322,23,20.02
268796,23,120.87
271333,23,93.86
270432,23,0.85
271365,23,10.9
271370,23,0.68
261367,23,161.97
260578,23,4.45
271471,23,6.8
269230,23,138.69
271493,23,4.02
271352,23,29.95
271453,23,14.8
271454,23,17.92
264100,23,0.73
265652,23,3.63
270036,23,271.95
261417,23,230.43
264295,23,229.36
271624,23,14.8
271640,23,1.65
271641,23,0.25
271668,23,0.27
271670,23,167.83
271681,23,4.45
271687,23,104.5
267010,23,265.18
271701,23,3.91
271614,23,34.53
271689,23,3.8
269010,23,21.7
271799,23,0.87
268129,23,138.1
271804,23,122.33
271814,23,0.95
265966,23,7.8
271761,23,2.97
260334,23,2.08
271840,23,0.08
271839,23,0.05
269365,23,0.62
271893,23,0.48
271900,23,4.7
266673,23,0.48
271688,23,16.62
271919,23,3.6
271286,23,0.95
271863,23,4.94
271953,23,0.13
270898,23,0.13
271883,23,57.37
261801,23,366.72
271713,23,83.59
272058,23,506.71
272060,23,8.75
272074,23,0.3
272097,23,7.38
272142,23,4.05
272181,23,12.9
268800,23,243.11
272217,23,0.42
267206,23,0.52
270670,23,99.01
268718,23,2.6
259978,23,0.25
272269,23,2.93
272258,23,20.32
272325,23,3.15
272347,23,0.55
272329,23,17.72
272054,23,19.52
272355,23,14.68
271594,23,51.5
272371,23,86.17
272402,23,62.45
272404,23,0.2
267937,23,17.62
272349,23,0.8
272448,23,0.83
272471,23,0.8
272436,23,156.29
271702,23,30.33
272132,23,0.6
272526,23,0.8
272529,23,0.8
272532,23,2.83
272543,23,62.98
269812,23,0.97
272628,23,0.57
271903,23,468.29
272596,23,178.38
270606,23,384.49
270075,23,338.69
269549,23,59.69
272648,23,7.45
272437,23,295.03
272642,23,29.98
272720,23,0.8
272734,23,20.89
272748,23,4.48
272796,23,7.5
272826,23,0.28
263309,23,383.87
262979,23,0.28
266788,23,252.68
272001,23,247.4
267936,23,344.13
272906,23,38.89
271519,23,242.57
272981,23,1.52
272972,23,0.75
271872,23,234.97
271154,23,225.64
268923,23,65.72
272626,23,74.48
269314,23,467.27
273073,23,10.67
273080,23,0.62
272991,23,297.58
273058,23,0.08
270710,23,192.66
271465,23,452.62
273121,23,122.8
272739,23,35.6
271800,23,240.57
273142,23,1.42
273150,23,12
269392,23,0.07
273167,23,0.37
273168,23,0.45
273193,23,0.35
273203,23,0.25
273069,23,2.78
273212,23,0.4
271950,23,423.16
272808,23,97.23
269741,23,354.02
273260,23,78.9
273269,23,43.1
273172,23,55.35
273268,23,2.82
266038,23,0.23
273266,23,0.59
273293,23,49.43
270584,23,0.2
273314,23,0.98
272170,23,79.02
271197,23,7.43
273426,23,0.07
273428,23,1.32
273424,23,0.62
273361,23,4.27
260707,23,5.52
273371,23,13.9
273464,23,162.68
271598,23,0.12
273060,23,411.68
273020,23,0.12
273410,23,117.5
273525,23,4.17
272450,23,55.43
273475,23,4.03
273555,23,0.72
273572,23,18.49
273592,23,0.05
269872,23,278.95
272035,23,230.63
273646,23,1.73
273645,23,0.23
273648,23,0.58
273667,23,0.1
268465,23,172.51
273693,23,1.27
273213,23,89.17
272875,23,2.63
273684,23,9.8
273720,23,89.1
269768,23,2.38
272909,23,507.1
273750,23,0.62
266480,23,1.62
273823,23,1.02
264254,23,5.05
273722,23,0.33
270335,23,0.18
272918,23,67.3
267234,23,1
271498,23,0.2
262754,23,7.7
273910,23,0.8
272717,23,295.87
273931,23,63.56
273870,23,182.91
273942,23,22.85
273946,23,0.07
274040,23,0.65
273953,23,3.32
274116,23,0.22
274122,23,35.45
273333,23,2.32
273214,23,28.97
273841,23,227.36
274155,23,1.82
273742,23,76.6
260616,23,298.04
272842,23,293.15
274163,23,35.07
274162,23,85.93
263529,23,281.01
274291,23,13
274096,23,74.6
274324,23,27.76
274332,23,14
274388,23,1.45
269924,23,237.32
274415,23,0.07
274417,23,13.9
272907,23,88.35
274462,23,88.34
274472,23,1.6
273596,23,1.23
273846,23,116.85
268262,23,1.35
270230,23,0.4
270573,23,34.97
270931,23,80.8
273544,23,3.3
274633,23,0.62
274130,23,19.17
274640,23,2.53
274664,23,2.77
263648,23,29.71
272283,23,93.56
273420,23,74.47
274032,23,4.14
270004,23,3.02
274705,23,1.77
259702,23,30.6
269518,23,224.01
274652,23,72.15
272965,23,222.67
274758,23,0.78
274762,23,0.22
274770,23,83.82
274774,23,0.78
268943,23,0.55
274787,23,0.35
274793,23,2.93
274311,23,12.98
271335,23,0.77
274028,23,2.55
270367,23,155.71
274746,23,35.64
274872,23,11.62
274599,23,0.58
274189,23,84.42
274896,23,66.8
274921,23,33.37
274838,23,20.73
274825,23,461.41
272961,23,7
272425,23,0.27
274970,23,4.28
271083,23,43.18
274814,23,364.07
274969,23,28.68
275035,23,0.37
275045,23,341.29
259870,23,289.42
274797,23,20.07
268389,23,75.19
269541,23,514.82
275147,23,105.87
261756,23,284.5
275184,23,3.45
